s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,angle,time,session
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.4640625,0.3609375,0.3609375,0.1000574219,0.159,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.4640625,0.3609375,0.3609375,0.1000574219,0.16,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.4640625,0.3609375,0.3609375,0.1000574219,0.161,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.4640625,0.3609375,0.3609375,0.1000574219,0.162,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.4640625,0.3609375,0.3609375,0.1000574219,0.163,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.4640625,0.3609375,0.3609375,0.1000574219,0.164,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.4640625,0.3609375,0.3609375,0.1000574219,0.165,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.4640625,0.3609375,0.3609375,0.1327158203,0.166,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.4640625,0.3609375,0.3609375,0.1327158203,0.167,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.4640625,0.3609375,0.3609375,0.1327158203,0.168,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.4640625,0.3609375,0.3609375,0.1000574219,0.169,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.4640625,0.3609375,0.3609375,0.1000574219,0.17,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.4640625,0.3609375,0.3609375,0.1000574219,0.171,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.4640625,0.3609375,0.3609375,0.1000574219,0.172,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.4640625,0.3609375,0.3609375,0.1000574219,0.173,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.4640625,0.3609375,0.3609375,0.1000574219,0.174,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.4640625,0.3609375,0.3609375,0.1000574219,0.175,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.43828125,0.3609375,0.3609375,0.1327158203,0.176,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.43828125,0.3609375,0.3609375,0.1327158203,0.177,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.43828125,0.3609375,0.3609375,0.1327158203,0.178,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.43828125,0.3609375,0.3609375,0.1327158203,0.179,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.43828125,0.3609375,0.3609375,0.1327158203,0.18,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.43828125,0.3609375,0.3609375,0.1327158203,0.181,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.43828125,0.3609375,0.3609375,0.1327158203,0.182,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.43828125,0.3609375,0.3609375,0.1327158203,0.183,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.43828125,0.3609375,0.3609375,0.1000574219,0.184,1
