s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,angle,time,session
0.812109375,0.476953125,1.134375,0.528515625,1.611328125,2.08828125,0.3609375,0.928125,1.504368555,1.951,1
0.812109375,0.476953125,1.134375,0.528515625,1.5984375,2.08828125,0.3609375,0.928125,1.504368555,1.952,1
0.812109375,0.476953125,1.134375,0.528515625,1.611328125,2.101171875,0.3609375,0.915234375,1.504368555,1.953,1
0.812109375,0.4640625,1.134375,0.528515625,1.611328125,2.08828125,0.3609375,0.915234375,1.504368555,1.954,1
0.812109375,0.4640625,1.134375,0.528515625,1.611328125,2.08828125,0.3609375,0.915234375,1.504368555,1.955,1
0.812109375,0.4640625,1.134375,0.528515625,1.611328125,2.08828125,0.3609375,0.915234375,1.504368555,1.956,1
0.812109375,0.4640625,1.134375,0.528515625,1.611328125,2.08828125,0.3609375,0.915234375,1.504368555,1.957,1
0.812109375,0.4640625,1.134375,0.528515625,1.611328125,2.08828125,0.3609375,0.915234375,1.504368555,1.958,1
0.812109375,0.4640625,1.134375,0.528515625,1.611328125,2.08828125,0.3609375,0.915234375,1.504368555,1.959,1
0.812109375,0.4640625,1.134375,0.528515625,1.611328125,2.08828125,0.3609375,0.915234375,1.504368555,1.96,1
0.812109375,0.4640625,1.134375,0.528515625,1.611328125,2.08828125,0.3609375,0.915234375,1.504368555,1.961,1
0.812109375,0.4640625,1.134375,0.528515625,1.611328125,2.08828125,0.3609375,0.915234375,1.504368555,1.962,1
0.825,0.48984375,1.134375,0.528515625,1.766015625,2.101171875,0.3609375,0.928125,1.504368555,1.963,1
0.825,0.476953125,1.121484375,0.528515625,1.753125,2.08828125,0.3609375,0.928125,1.504368555,1.964,1
0.825,0.476953125,1.121484375,0.528515625,1.753125,2.08828125,0.3609375,0.928125,1.504368555,1.965,1
0.825,0.476953125,1.121484375,0.528515625,1.753125,2.08828125,0.3609375,0.928125,1.504368555,1.966,1
0.825,0.476953125,1.121484375,0.528515625,1.753125,2.08828125,0.3609375,0.928125,1.504368555,1.967,1
0.825,0.476953125,1.121484375,0.528515625,1.753125,2.08828125,0.3609375,0.928125,1.504368555,1.968,1
0.825,0.476953125,1.121484375,0.528515625,1.753125,2.08828125,0.3609375,0.928125,1.504368555,1.969,1
0.825,0.476953125,1.121484375,0.528515625,1.753125,2.08828125,0.3609375,0.928125,1.504368555,1.97,1
